,0,1,2
8989,361,82,0
8990,219,154,0
8991,1255,133,0
8992,1199,3,1
8993,1555,152,0
8994,2045,211,0
8995,1835,160,0
8996,1269,105,0
8997,233,5,1
8998,820,26,1
8999,760,33,0
9000,233,90,0
9001,77,17,1
9002,1439,32,0
9003,748,6,1
9004,1873,98,0
9005,1981,35,1
9006,848,153,0
9007,1061,21,0
9008,400,34,1
9009,582,12,0
9010,2095,117,0
9011,1140,194,0
9012,1744,83,0
9013,67,6,1
9014,878,3,1
9015,1652,6,1
9016,1964,53,0
9017,1509,80,0
9018,1463,188,0
9019,2039,56,0
9020,740,8,1
9021,286,26,1
9022,1551,3,1
9023,1821,44,0
9024,1452,185,1
9025,1810,214,1
9026,1475,36,1
9027,624,6,1
9028,646,6,1
9029,100,11,1
9030,1208,3,1
9031,2136,183,0
9032,1679,6,1
9033,137,5,1
9034,1113,3,1
9035,254,14,1
9036,1305,95,0
9037,190,37,0
9038,1264,117,0
9039,1395,201,0
9040,757,50,0
9041,731,6,1
9042,1937,60,0
9043,2134,164,0
9044,277,31,1
9045,994,5,1
9046,110,41,1
9047,1314,72,0
9048,397,4,1
9049,127,33,1
9050,770,6,1
9051,626,86,1
9052,94,30,0
9053,361,87,1
9054,16,5,1
9055,969,81,0
9056,128,146,0
9057,2021,15,1
9058,494,33,1
9059,1057,3,1
9060,864,6,1
9061,1777,3,1
9062,1614,109,0
9063,2025,208,0
9064,1856,144,0
9065,1362,34,0
9066,354,153,0
9067,2033,47,0
9068,1806,94,0
9069,1668,99,0
9070,1810,1,1
9071,355,6,1
